station_id,timestamp,Groundwater_Level_MBGL,prev_gw,gw_diff,gw_roll_mean_7obs,gw_roll_std_7obs,gw_roll_mean_30obs,rainfall_30d,rainfall_90d,rainfall_180d,district_rainfall_30d,district_rainfall_90d,district_rainfall_180d,state_rainfall_30d,state_rainfall_90d,state_rainfall_180d,target_next_season_gw,season,season_sin,season_cos,freq,rainfall_source_type,rainfall_source_station,rainfall_station_observation_count,rainfall_window_completeness_30d,rainfall_window_completeness_90d,rainfall_window_completeness_180d,mapping_method,rainfall_distance_km,rainfall_district_match,rainfall_fallback_used,gw_jump_flag,rainfall_extreme_flag,date,effective_rainfall_30d,effective_rainfall_90d,effective_rainfall_180d,latitude,longitude,lag_1,lag_2,lag_3,lag_4,gw_expanding_mean,gw_expanding_std,gw_ewm_mean_span3,gw_ewm_mean_span5,gw_seasonal_diff_2,gw_same_season_prev_obs,gw_yoy_diff,rainfall_intensity_30d,rainfall_intensity_90d,rainfall_intensity_180d,rainfall_anomaly_30d,rainfall_anomaly_90d,rainfall_anomaly_180d,rainfall_ratio_30d_180d,rainfall_ratio_90d_180d,drought_indicator_180d,recharge_efficiency_proxy_90d,recharge_efficiency_proxy_180d,rainfall_trend_slope,spatial_cluster,source_reliability_score
020109B,2020-05-01,8.6,3.5,5.1,8.664285714285715,3.7609522603673007,8.075454545454546,4.5,,,0.349999999999909,0.849999999999909,4.5499999999999545,13.811274509803752,22.861274509803938,40.42290109768146,3.05,pre_monsoon,0.0,1.0,seasonal,local,savalagi,45.0,0.8666666666666667,0.2888888888888888,0.1444444444444444,nearest_telemetry,31.288695794895087,,1,False,False,2020-05-01,4.5,,,16.8169,75.0941,3.5,15.55,8.0,9.6,8.023,3.3746869813691203,7.671036168132942,8.174989401120207,-12.05,15.55,-6.950000000000001,0.15,,,4.150000000000091,,,,,0.0,,,,10,3.0
020109B,2020-10-01,3.05,8.6,-5.55,7.721428571428572,4.266034179310759,7.656666666666666,,,,,,,39.5,128.85000000000036,222.62349673202652,13.8,post_monsoon,1.2246467991473532e-16,-1.0,seasonal,state,,,,,,state_fallback,200.39893705789385,,1,False,False,2020-10-01,39.5,128.85000000000036,222.62349673202652,16.8169,75.0941,8.6,3.5,15.55,8.0,8.075454545454546,3.2062325668496467,8.135744992672203,8.318316609460934,5.1,3.5,-0.4500000000000002,1.3166666666666667,1.4316666666666706,1.236797204066814,0.0,0.0,0.0,0.17742960112269918,0.5787798507508823,0.0,0.04307333775139004,0.02492998192989824,-5.175000000000182,10,1.0
020109B,2021-05-01,13.8,3.05,10.75,8.871428571428572,4.708136321204774,8.12923076923077,,,,,,,0.0,0.0,22.300000000000185,4.97,pre_monsoon,0.0,1.0,seasonal,state,,,,,,state_fallback,200.39893705789385,,1,False,False,2021-05-01,0.0,0.0,22.300000000000185,16.8169,75.0941,3.05,8.6,3.5,15.55,7.656666666666666,3.3837830720641477,5.592251526251526,6.548571030350152,-5.55,8.6,5.200000000000001,0.0,0.0,0.12388888888888992,0.0,0.0,0.0,0.0,0.0,0.0,-1075000.0,-0.48206256409750087,0.0,10,1.0
020109B,2021-10-01,4.97,13.8,-8.830000000000002,8.209999999999999,4.909636782220589,7.903571428571429,107.0,,,35.0,,,152.81470588235334,249.64124946499305,249.64124946499305,12.42,post_monsoon,1.2246467991473532e-16,-1.0,seasonal,local,telsang,352.0,1.0,0.4555555555555555,0.2277777777777777,nearest_telemetry,28.647029006237183,,1,False,False,2021-10-01,107.0,,,16.8169,75.0941,13.8,3.05,8.6,3.5,8.12923076923077,3.660456395812007,9.696626785496278,8.97819800508281,10.75,3.05,1.92,3.566666666666667,,,72.0,,,,,0.0,,,,10,3.0
020109B,2022-05-01,12.42,4.97,7.45,8.84142857142857,5.156165980556447,8.204666666666666,49.5,50.5,94.5,11.0,11.0,56.0,64.49652609582881,90.85659981833123,246.33807895207747,3.67,pre_monsoon,0.0,1.0,seasonal,local,telsang,352.0,1.0,1.0,1.0,nearest_telemetry,28.647029006237183,,0,False,False,2022-05-01,49.5,50.5,94.5,16.8169,75.0941,4.97,13.8,3.05,8.6,7.903571428571429,3.6167890713743853,7.333169138741379,7.6375395949091445,-8.830000000000002,13.8,-1.3800000000000008,1.65,0.5611111111111111,0.525,38.5,39.5,38.5,0.5238094683799505,0.5343914778421717,0.0,-0.14752472326243102,-0.0788359704935481,49.0,10,3.0
020116A,2015-05-01,28.75,,,,,,5.8999999999999915,18.69999999999999,79.3,0.25,2.950000000000003,36.400000000000006,41.1493361285814,54.37940824218737,91.167613952853,7.85,pre_monsoon,0.0,1.0,seasonal,local,kudachi,2011.0,1.0,1.0,0.9444444444444444,nearest_telemetry,29.397233154680432,,0,False,False,2015-05-01,5.8999999999999915,18.69999999999999,79.3,16.8441,75.0075,,,,,,,,,,,,0.19666666666666638,0.20777777777777764,0.44055555555555553,5.6499999999999915,15.749999999999986,42.89999999999999,0.07440099944501888,0.23581333722404307,0.0,,,-0.5000000000000071,10,3.0
020116A,2015-10-01,7.85,28.75,-20.9,,,,115.5,136.10000000000008,360.9,18.649999999999977,42.99999999999993,113.89999999999992,96.34712643678164,198.9325166364188,392.97291872666494,35.91,post_monsoon,1.2246467991473532e-16,-1.0,seasonal,local,kudachi,2011.0,1.0,1.0,1.0,nearest_telemetry,29.397233154680432,,0,True,False,2015-10-01,115.5,136.10000000000008,360.9,16.8441,75.0075,28.75,,,,28.75,,28.75,28.75,,,,3.85,1.512222222222223,2.005,96.85000000000002,93.10000000000015,247.00000000000006,0.3200332413401707,0.3771127631722706,0.0,0.1535635449255293,0.057910777004411836,105.19999999999996,10,3.0
020116A,2016-05-01,35.91,7.85,28.059999999999995,24.17,14.57989026021801,24.17,9.0,15.800000000000011,15.800000000000011,0.0,0.0,0.0,7.238596491228066,11.624561403508778,25.042105263157964,5.75,pre_monsoon,0.0,1.0,seasonal,local,kudachi,2011.0,1.0,1.0,1.0,nearest_telemetry,29.397233154680432,,0,True,False,2016-05-01,9.0,15.800000000000011,15.800000000000011,16.8441,75.0075,7.85,28.75,,,18.3,14.778531726798843,14.816666666666668,16.21,-20.9,28.75,7.159999999999997,0.3,0.1755555555555557,0.08777777777777784,9.0,15.800000000000011,15.800000000000011,0.5696198926456372,0.9999993670890082,0.0,-1.7759482430707307,-1.7759482430707307,5.599999999999994,10,3.0
020116A,2016-10-01,5.75,35.91,-30.159999999999997,19.565,15.05123140034285,19.565,50.60000000000002,188.80000000000007,351.59999999999985,13.5,145.20000000000016,194.0500000000001,97.95172413793092,237.80344827586217,388.6547489413195,30.35,post_monsoon,1.2246467991473532e-16,-1.0,seasonal,local,kudachi,2011.0,1.0,1.0,1.0,nearest_telemetry,29.397233154680432,,0,True,False,2016-10-01,50.60000000000002,188.80000000000007,351.59999999999985,16.8441,75.0075,35.91,7.85,28.75,,24.169999999999998,14.57989026021801,26.87,25.541578947368418,28.059999999999995,7.85,-2.0999999999999996,1.6866666666666674,2.0977777777777784,1.9533333333333325,37.10000000000002,43.59999999999991,157.54999999999976,0.14391353401838655,0.5369738186298691,0.0,0.15974575425075446,0.08577929221333075,-18.5,10,3.0
020116A,2017-05-01,30.35,5.75,24.6,21.722,13.898486248509224,21.722,2.7999999999999545,2.7999999999999545,2.7999999999999545,0.0,0.0,0.0,7.577586206896854,14.981034482759014,23.97931034482815,22.75,pre_monsoon,0.0,1.0,seasonal,local,kudachi,2011.0,1.0,1.0,1.0,nearest_telemetry,29.397233154680432,,0,True,False,2017-05-01,2.7999999999999545,2.7999999999999545,2.7999999999999545,16.8441,75.0075,5.75,35.91,7.85,28.75,19.564999999999998,15.05123140034285,15.606,17.32046153846154,-30.159999999999997,35.91,-5.559999999999995,0.09333333333333181,0.031111111111110607,0.015555555555555304,2.7999999999999545,2.7999999999999545,2.7999999999999545,0.9999964285841836,0.9999964285841836,1.0,-8.78568290827547,-8.78568290827547,2.7999999999999545,10,3.0
020116A,2017-10-01,22.75,30.35,-7.600000000000001,21.893333333333334,12.4382662243042,21.893333333333334,234.8000000000004,258.3000000000003,321.3000000000002,81.20000000000016,126.10000000000024,148.8500000000002,141.8344827586202,270.54655172413754,400.7489655172416,34.85,post_monsoon,1.2246467991473532e-16,-1.0,seasonal,local,kudachi,2011.0,1.0,1.0,1.0,nearest_telemetry,29.397233154680432,,0,False,False,2017-10-01,234.8000000000004,258.3000000000003,321.3000000000002,16.8441,75.0075,30.35,5.75,35.91,7.85,21.722,13.898486248509224,23.215806451612906,22.322322274881518,24.6,5.75,17.0,7.82666666666668,2.870000000000003,1.785000000000001,153.60000000000025,132.20000000000005,172.45,0.7307811786249253,0.8039215436065507,0.0,0.029423150235263224,0.023653905270653423,223.05000000000047,10,3.0
020116A,2018-05-01,34.85,22.75,12.1,23.744285714285716,12.365579723763942,23.744285714285716,47.200000000000045,47.200000000000045,47.200000000000045,6.0499999999999545,6.5499999999999545,6.649999999999977,21.62808417997121,31.71857764876654,36.42989840348355,35.1,pre_monsoon,0.0,1.0,seasonal,local,kudachi,2011.0,1.0,1.0,1.0,nearest_telemetry,29.397233154680432,,0,False,False,2018-05-01,47.200000000000045,47.200000000000045,47.200000000000045,16.8441,75.0075,22.75,30.35,5.75,35.91,21.893333333333334,12.4382662243042,22.97920634920635,22.4786015037594,-7.600000000000001,30.35,4.5,1.5733333333333348,0.5244444444444449,0.26222222222222247,41.15000000000009,40.65000000000009,40.55000000000007,0.9999997881356381,0.9999997881356381,0.0,-0.2563558778907036,-0.2563558778907036,47.200000000000045,10,3.0
020116A,2018-10-01,35.1,34.85,0.25,24.65142857142857,13.010124811816668,25.16375,123.40000000000008,220.49999999999977,335.39999999999986,54.85000000000002,180.45000000000005,217.1500000000002,41.7523242835598,220.2200311050417,410.2256914823999,44.65,post_monsoon,1.2246467991473532e-16,-1.0,seasonal,local,kudachi,2011.0,1.0,1.0,1.0,nearest_telemetry,29.397233154680432,,0,False,False,2018-10-01,123.40000000000008,220.49999999999977,335.39999999999986,16.8441,75.0075,34.85,22.75,30.35,5.75,23.744285714285716,12.365579723763942,28.961338582677165,26.8587615347256,12.100000000000001,22.75,12.350000000000001,4.113333333333336,2.4499999999999975,1.8633333333333326,68.55000000000005,40.04999999999973,118.24999999999966,0.36791889183306864,0.6574239517762682,0.0,-0.0011337867966536611,-0.0007453786301318241,74.85000000000022,10,3.0
020116A,2019-05-01,44.65,35.1,9.549999999999995,29.90857142857143,12.515138071646714,27.32888888888889,0.0,0.0,9.399999999999864,0.4500000000000455,2.550000000000068,5.400000000000091,10.010416666666517,14.427380952380872,24.390646258503462,15.55,pre_monsoon,0.0,1.0,seasonal,local,kudachi,2011.0,1.0,1.0,1.0,nearest_telemetry,29.397233154680432,,0,False,False,2019-05-01,0.0,0.0,9.399999999999864,16.8441,75.0075,35.1,34.85,22.75,30.35,25.16375,12.13188589449896,32.04270588235294,29.717379857256148,0.25,34.85,9.799999999999997,0.0,0.0,0.05222222222222146,-0.4500000000000455,-2.550000000000068,3.9999999999997726,0.0,0.0,0.0,-954999.9999999994,-1.0159563660038802,0.0,10,3.0
020116A,2019-10-01,15.55,44.65,-29.1,27.0,13.233196892663544,26.151,77.80000000000018,202.8000000000004,295.7000000000007,39.94999999999959,281.0499999999995,338.7999999999996,79.83512296882009,320.6354525247857,420.2417025247862,17.2,post_monsoon,1.2246467991473532e-16,-1.0,seasonal,local,kudachi,2011.0,1.0,1.0,1.0,nearest_telemetry,29.397233154680432,,0,True,False,2019-10-01,77.80000000000018,202.8000000000004,295.7000000000007,16.8441,75.0075,44.65,35.1,34.85,22.75,27.32888888888889,13.075750881349457,38.358688845401176,34.82785509363101,9.549999999999997,35.1,-19.55,2.5933333333333395,2.253333333333338,1.642777777777782,37.85000000000059,-78.24999999999909,-43.099999999998886,0.26310448890414306,0.6858302101511594,0.0,0.14349111718485588,0.09841054790630521,15.300000000000068,10,3.0
020116A,2020-05-01,17.2,15.55,1.6499999999999986,28.63571428571429,10.618015911871764,25.33727272727273,3.699999999999818,4.299999999999727,14.299999999999727,0.349999999999909,0.849999999999909,4.5499999999999545,13.811274509803752,22.861274509803938,40.42290109768146,10.2,pre_monsoon,0.0,1.0,seasonal,local,kudachi,2011.0,1.0,1.0,1.0,nearest_telemetry,29.397233154680432,,0,False,False,2020-05-01,3.699999999999818,4.299999999999727,14.299999999999727,16.8441,75.0075,15.55,44.65,35.1,34.85,26.151,12.878362948069999,26.943196480938415,28.28850099095218,-29.099999999999998,44.65,-27.45,0.12333333333332727,0.04777777777777475,0.07944444444444293,3.349999999999909,3.449999999999818,9.749999999999773,0.2587410778034343,0.30069909042020315,0.0,-0.3837200378604011,-0.11538453469613169,3.3999999999998636,10,3.0
020116A,2020-10-01,10.2,17.2,-7.0,25.75714285714286,12.618684181648677,24.075833333333335,,,,,,,39.5,128.85000000000036,222.62349673202652,17.2,post_monsoon,1.2246467991473532e-16,-1.0,seasonal,state,,,,,,state_fallback,210.0548568968861,,1,False,False,2020-10-01,39.5,128.85000000000036,222.62349673202652,16.8441,75.0075,17.2,15.55,44.65,35.1,25.337272727272726,12.512021492076402,22.069218368343915,24.549102736166404,1.6499999999999986,15.55,-5.350000000000001,1.3166666666666667,1.4316666666666706,1.236797204066814,0.0,0.0,0.0,0.17742960112269918,0.5787798507508823,0.0,0.0543267322990505,0.0314432204521239,-5.175000000000182,10,1.0
020116A,2021-05-01,17.2,10.2,7.0,24.964285714285715,13.007488685551946,23.54692307692308,,,,,,,0.0,0.0,22.300000000000185,17.55,pre_monsoon,0.0,1.0,seasonal,state,,,,,,state_fallback,210.0548568968861,,1,False,False,2021-05-01,0.0,0.0,22.300000000000185,16.8441,75.0075,10.2,17.2,15.55,44.65,24.075833333333335,12.70486339115375,16.13315995115995,19.728917653528534,-7.0,17.2,0.0,0.0,0.0,0.12388888888888992,0.0,0.0,0.0,0.0,0.0,0.0,-700000.0,-0.3139012045286052,0.0,10,1.0
020116A,2021-10-01,17.55,17.2,0.3500000000000014,22.49285714285714,12.44760447406878,23.118571428571432,141.5,,,35.0,,,152.81470588235334,249.64124946499305,249.64124946499305,27.22,post_monsoon,1.2246467991473532e-16,-1.0,seasonal,local,ugar khurd,344.0,1.0,0.4555555555555555,0.2277777777777777,nearest_telemetry,28.811200108433052,,1,False,False,2021-10-01,141.5,,,16.8441,75.0075,17.2,10.2,17.2,15.55,23.54692307692308,12.312559566431467,16.666645098278597,18.88159134396844,7.0,10.2,7.350000000000001,4.716666666666667,,,106.5,,,,,0.0,,,,10,3.0
020116A,2022-05-01,27.22,17.55,9.669999999999998,21.367142857142856,11.432354254899725,23.392,99.5,104.0,186.0,11.0,11.0,56.0,64.49652609582881,90.85659981833123,246.33807895207747,16.4,pre_monsoon,0.0,1.0,seasonal,local,ugar khurd,344.0,1.0,1.0,1.0,nearest_telemetry,28.811200108433052,,0,False,False,2022-05-01,99.5,104.0,186.0,16.8441,75.0075,17.55,17.2,10.2,17.2,23.118571428571432,11.937606290879422,17.108349508637,18.436201886675686,0.3500000000000014,17.2,10.02,3.316666666666667,1.1555555555555554,1.0333333333333334,88.5,93.0,130.0,0.5349462077985909,0.5591397548849594,0.0,-0.09298076029031149,-0.05198924451670727,97.25,10,3.0
020807A,2015-05-01,48.9,,,,,,69.6,73.39999999999999,98.6,25.1,26.700000000000003,45.8,41.1493361285814,54.37940824218737,91.167613952853,42.7,pre_monsoon,0.0,1.0,seasonal,local,badami,2026.0,1.0,1.0,0.9388888888888888,nearest_telemetry,37.3306862829239,,0,False,False,2015-05-01,69.6,73.39999999999999,98.6,16.0772,75.3691,,,,,,,,,,,,2.32,0.8155555555555555,0.5477777777777777,44.49999999999999,46.69999999999999,52.8,0.7058822813506813,0.7444218311945404,0.0,,,67.69999999999999,5,3.0
020807A,2015-10-01,42.7,48.9,-6.199999999999996,,,,169.79999999999993,183.5999999999999,355.9999999999999,94.2,99.8,164.60000000000002,96.34712643678164,198.9325166364188,392.97291872666494,57.1,post_monsoon,1.2246467991473532e-16,-1.0,seasonal,local,badami,2026.0,1.0,1.0,1.0,nearest_telemetry,37.3306862829239,,0,False,False,2015-10-01,169.79999999999993,183.5999999999999,355.9999999999999,16.0772,75.3691,48.9,,,,48.9,,48.9,48.9,,,,5.6599999999999975,2.039999999999999,1.9777777777777772,75.59999999999992,83.79999999999991,191.39999999999986,0.4769662787369023,0.5157303225918448,0.0,0.033769061341554385,0.017415729847872752,162.89999999999992,5,3.0
020807A,2016-05-01,57.1,42.7,14.4,49.56666666666666,7.22311105641699,49.56666666666666,14.0,14.0,15.199999999999989,2.8000000000000114,2.8000000000000114,4.000000000000028,7.238596491228066,11.624561403508778,25.042105263157964,41.25,pre_monsoon,0.0,1.0,seasonal,local,badami,2026.0,1.0,1.0,1.0,nearest_telemetry,37.3306862829239,,0,False,False,2016-05-01,14.0,14.0,15.199999999999989,16.0772,75.3691,42.7,48.9,,,45.8,4.3840620433565896,44.76666666666667,45.18000000000001,-6.199999999999996,48.9,8.200000000000003,0.4666666666666667,0.15555555555555556,0.08444444444444438,11.199999999999989,11.199999999999989,11.19999999999996,0.9210520256236681,0.9210520256236681,0.0,-1.0285706938780759,-0.9473677977843443,14.0,5,3.0
020807A,2016-10-01,41.25,57.1,-15.85,47.4875,7.216228816586495,47.4875,56.39999999999998,120.20000000000016,223.00000000000023,51.7999999999999,94.19999999999992,158.69999999999993,97.95172413793092,237.80344827586217,388.6547489413195,51.95,post_monsoon,1.2246467991473532e-16,-1.0,seasonal,local,badami,2026.0,1.0,1.0,1.0,nearest_telemetry,37.3306862829239,,0,True,False,2016-10-01,56.39999999999998,120.20000000000016,223.00000000000023,16.0772,75.3691,57.1,42.7,48.9,,49.56666666666666,7.22311105641699,51.814285714285724,50.82631578947368,14.399999999999999,42.7,-1.4500000000000028,1.8799999999999992,1.3355555555555574,1.2388888888888903,4.60000000000008,26.00000000000024,64.3000000000003,0.2529147868648074,0.5390134287437925,0.0,0.13186354976176773,0.07107622999658154,24.499999999999886,5,3.0
020807A,2017-05-01,51.95,41.25,10.700000000000005,48.38,6.5603544111579835,48.38,1.7999999999999543,4.599999999999909,4.599999999999909,1.8000000000000114,4.600000000000023,4.600000000000023,7.577586206896854,14.981034482759014,23.97931034482815,29.55,pre_monsoon,0.0,1.0,seasonal,local,badami,2026.0,1.0,1.0,1.0,nearest_telemetry,37.3306862829239,,0,False,False,2017-05-01,1.7999999999999543,4.599999999999909,4.599999999999909,16.0772,75.3691,41.25,57.1,42.7,48.9,47.4875,7.216228816586495,46.18,46.84846153846154,-15.850000000000001,57.1,-5.149999999999999,0.05999999999999848,0.0511111111111101,0.02555555555555505,-5.706546346573305e-14,-1.1368683772161603e-13,-1.1368683772161603e-13,0.39130349716630836,0.9999978260916825,1.0,-2.3260818998220043,-2.3260818998220043,0.39999999999997704,5,3.0
